minecraft:lever,69,true,null,net.minecraft.block.BlockLever
minecraft:stone_pressure_plate,70,true,null,net.minecraft.block.BlockPressurePlate
minecraft:iron_door,71,false,null,net.minecraft.block.BlockDoor
minecraft:wooden_pressure_plate,72,true,null,net.minecraft.block.BlockPressurePlate
minecraft:redstone_ore,73,true,null,net.minecraft.block.BlockRedstoneOre
minecraft:lit_redstone_ore,74,false,null,net.minecraft.block.BlockRedstoneOre
minecraft:unlit_redstone_torch,75,false,null,net.minecraft.block.BlockRedstoneTorch
minecraft:redstone_torch,76,true,null,net.minecraft.block.BlockRedstoneTorch
minecraft:stone_button,77,true,null,net.minecraft.block.BlockButtonStone
minecraft:snow_layer,78,true,null,net.minecraft.block.BlockSnow
minecraft:ice,79,true,null,net.minecraft.block.BlockIce
minecraft:snow,80,true,null,net.minecraft.block.BlockSnowBlock
minecraft:cactus,81,true,null,net.minecraft.block.BlockCactus
minecraft:clay,82,true,null,net.minecraft.block.BlockClay
minecraft:reeds,83,false,null,net.minecraft.block.BlockReed
minecraft:jukebox,84,true,null,net.minecraft.block.BlockJukebox
minecraft:fence,85,true,null,net.minecraft.block.BlockFence
minecraft:pumpkin,86,true,null,net.minecraft.block.BlockPumpkin
minecraft:netherrack,87,true,null,net.minecraft.block.BlockNetherrack
minecraft:soul_sand,88,true,null,net.minecraft.block.BlockSoulSand
minecraft:glowstone,89,true,null,net.minecraft.block.BlockGlowstone
minecraft:portal,90,true,null,net.minecraft.block.BlockPortal
minecraft:lit_pumpkin,91,true,null,net.minecraft.block.BlockPumpkin
minecraft:cake,92,false,null,net.minecraft.block.BlockCake
minecraft:unpowered_repeater,93,false,null,net.minecraft.block.BlockRedstoneRepeater
minecraft:powered_repeater,94,false,null,net.minecraft.block.BlockRedstoneRepeater
minecraft:stained_glass,95,true,null,net.minecraft.block.BlockStainedGlass
minecraft:trapdoor,96,true,null,net.minecraft.block.BlockTrapDoor
minecraft:monster_egg,97,true,null,net.minecraft.block.BlockSilverfish
minecraft:stonebrick,98,true,null,net.minecraft.block.BlockStoneBrick
minecraft:brown_mushroom_block,99,true,null,net.minecraft.block.BlockHugeMushroom
minecraft:red_mushroom_block,100,true,null,net.minecraft.block.BlockHugeMushroom
minecraft:iron_bars,101,true,null,net.minecraft.block.BlockPane
minecraft:glass_pane,102,true,null,net.minecraft.block.BlockPane
minecraft:melon_block,103,true,null,net.minecraft.block.BlockMelon
minecraft:pumpkin_stem,104,false,null,net.minecraft.block.BlockStem
minecraft:melon_stem,105,false,null,net.minecraft.block.BlockStem
minecraft:vine,106,true,null,net.minecraft.block.BlockVine
minecraft:fence_gate,107,true,null,net.minecraft.block.BlockFenceGate
minecraft:brick_stairs,108,true,null,net.minecraft.block.BlockStairs
minecraft:stone_brick_stairs,109,true,null,net.minecraft.block.BlockStairs
minecraft:mycelium,110,true,null,net.minecraft.block.BlockMycelium
minecraft:waterlily,111,true,null,net.minecraft.block.BlockLilyPad
minecraft:nether_brick,112,true,null,net.minecraft.block.Block
minecraft:nether_brick_fence,113,true,null,net.minecraft.block.BlockFence
minecraft:nether_brick_stairs,114,true,null,net.minecraft.block.BlockStairs
minecraft:nether_wart,115,false,null,net.minecraft.block.BlockNetherWart
minecraft:enchanting_table,116,true,null,net.minecraft.block.BlockEnchantmentTable
minecraft:brewing_stand,117,false,null,net.minecraft.block.BlockBrewingStand
minecraft:cauldron,118,false,null,net.minecraft.block.BlockCauldron
minecraft:end_portal,119,true,null,net.minecraft.block.BlockEndPortal
minecraft:end_portal_frame,120,true,null,net.minecraft.block.BlockEndPortalFrame
minecraft:end_stone,121,true,null,net.minecraft.block.Block
minecraft:dragon_egg,122,true,null,net.minecraft.block.BlockDragonEgg
minecraft:redstone_lamp,123,true,null,net.minecraft.block.BlockRedstoneLight
minecraft:lit_redstone_lamp,124,false,null,net.minecraft.block.BlockRedstoneLight
minecraft:double_wooden_slab,125,true,null,net.minecraft.block.BlockWoodSlab
minecraft:wooden_slab,126,true,null,net.minecraft.block.BlockWoodSlab
minecraft:cocoa,127,true,null,net.minecraft.block.BlockCocoa
minecraft:sandstone_stairs,128,true,null,net.minecraft.block.BlockStairs
minecraft:emerald_ore,129,true,null,net.minecraft.block.BlockOre
minecraft:ender_chest,130,true,null,net.minecraft.block.BlockEnderChest
minecraft:tripwire_hook,131,true,null,net.minecraft.block.BlockTripWireHook
minecraft:tripwire,132,false,null,net.minecraft.block.BlockTripWire
minecraft:emerald_block,133,true,null,net.minecraft.block.BlockCompressed
minecraft:spruce_stairs,134,true,null,net.minecraft.block.BlockStairs
minecraft:birch_stairs,135,true,null,net.minecraft.block.BlockStairs
minecraft:jungle_stairs,136,true,null,net.minecraft.block.BlockStairs
minecraft:command_block,137,true,null,net.minecraft.block.BlockCommandBlock
minecraft:beacon,138,true,null,net.minecraft.block.BlockBeacon
minecraft:cobblestone_wall,139,true,null,net.minecraft.block.BlockWall
minecraft:flower_pot,140,false,null,net.minecraft.block.BlockFlowerPot
minecraft:carrots,141,true,null,net.minecraft.block.BlockCarrot
minecraft:potatoes,142,true,null,net.minecraft.block.BlockPotato
minecraft:wooden_button,143,true,null,net.minecraft.block.BlockButtonWood
minecraft:skull,144,false,null,net.minecraft.block.BlockSkull
minecraft:anvil,145,true,null,net.minecraft.block.BlockAnvil
minecraft:trapped_chest,146,true,null,net.minecraft.block.BlockChest
minecraft:light_weighted_pressure_plate,147,true,null,net.minecraft.block.BlockPressurePlateWeighted
minecraft:heavy_weighted_pressure_plate,148,true,null,net.minecraft.block.BlockPressurePlateWeighted
minecraft:unpowered_comparator,149,false,null,net.minecraft.block.BlockRedstoneComparator
minecraft:powered_comparator,150,false,null,net.minecraft.block.BlockRedstoneComparator
minecraft:daylight_detector,151,true,null,net.minecraft.block.BlockDaylightDetector
minecraft:redstone_block,152,true,null,net.minecraft.block.BlockCompressedPowered
minecraft:quartz_ore,153,true,null,null
minecraft:hopper,154,true,null,net.minecraft.block.BlockHopper
minecraft:quartz_block,155,true,null,net.minecraft.block.BlockQuartz
minecraft:quartz_stairs,156,true,null,net.minecraft.block.BlockStairs
minecraft:activator_rail,157,true,null,net.minecraft.block.BlockRailPowered
minecraft:dropper,158,true,null,net.minecraft.block.BlockDropper
minecraft:stained_hardened_clay,159,true,null,net.minecraft.block.BlockColored
minecraft:stained_glass_pane,160,true,null,net.minecraft.block.BlockStainedGlassPane
minecraft:leaves2,161,true,null,net.minecraft.block.BlockNewLeaf
minecraft:log2,162,true,null,net.minecraft.block.BlockNewLog
minecraft:acacia_stairs,163,true,null,net.minecraft.block.BlockStairs
minecraft:dark_oak_stairs,164,true,null,net.minecraft.block.BlockStairs
appliedenergistics2:tile.OreQuartz,165,true,null,appeng.block.solids.OreQuartz
appliedenergistics2:tile.OreQuartzCharged,166,true,null,appeng.block.solids.OreQuartzCharged
appliedenergistics2:tile.BlockMatrixFrame,167,true,null,appeng.block.spatial.BlockMatrixFrame
appliedenergistics2:tile.BlockQuartz,168,true,null,appeng.block.solids.BlockQuartz
appliedenergistics2:tile.BlockQuartzPillar,169,true,null,appeng.block.solids.BlockQuartzPillar
minecraft:hay_block,170,true,null,net.minecraft.block.BlockHay
minecraft:carpet,171,true,null,net.minecraft.block.BlockCarpet
minecraft:hardened_clay,172,true,null,net.minecraft.block.BlockHardenedClay
minecraft:coal_block,173,true,null,net.minecraft.block.Block
minecraft:packed_ice,174,true,null,net.minecraft.block.BlockPackedIce
minecraft:double_plant,175,true,null,net.minecraft.block.BlockDoublePlant
appliedenergistics2:tile.BlockQuartzChiseled,176,true,null,appeng.block.solids.BlockQuartzChiseled
appliedenergistics2:tile.BlockQuartzGlass,177,true,null,appeng.block.solids.BlockQuartzGlass
appliedenergistics2:tile.BlockQuartzLamp,178,true,null,appeng.block.solids.BlockQuartzLamp
appliedenergistics2:tile.BlockQuartzTorch,179,true,null,appeng.block.misc.BlockQuartzTorch
appliedenergistics2:tile.BlockFluix,180,true,null,appeng.block.solids.BlockFluix
appliedenergistics2:tile.BlockSkyStone,181,true,null,appeng.block.solids.BlockSkyStone
appliedenergistics2:tile.BlockSkyChest,182,true,null,appeng.block.storage.BlockSkyChest
appliedenergistics2:tile.BlockSkyCompass,183,true,null,appeng.block.misc.BlockSkyCompass
appliedenergistics2:tile.BlockGrinder,184,true,null,appeng.block.grindstone.BlockGrinder
appliedenergistics2:tile.BlockCrank,185,true,null,appeng.block.grindstone.BlockCrank
appliedenergistics2:tile.BlockInscriber,186,true,null,appeng.block.misc.BlockInscriber
appliedenergistics2:tile.BlockWireless,187,true,null,appeng.block.networking.BlockWireless
appliedenergistics2:tile.BlockCharger,188,true,null,appeng.block.misc.BlockCharger
appliedenergistics2:tile.BlockTinyTNT,189,true,null,appeng.block.misc.BlockTinyTNT
appliedenergistics2:tile.BlockSecurity,190,true,null,appeng.block.misc.BlockSecurity
appliedenergistics2:tile.BlockQuantumRing,191,true,null,appeng.block.qnb.BlockQuantumRing
appliedenergistics2:tile.BlockQuantumLinkChamber,192,true,null,appeng.block.qnb.BlockQuantumLinkChamber
appliedenergistics2:tile.BlockSpatialPylon,193,true,null,appeng.block.spatial.BlockSpatialPylon
appliedenergistics2:tile.BlockSpatialIOPort,194,true,null,appeng.block.spatial.BlockSpatialIOPort
appliedenergistics2:tile.BlockCableBus,195,true,null,appeng.block.networking.BlockCableBus
appliedenergistics2:tile.BlockController,196,true,null,appeng.block.networking.BlockController
appliedenergistics2:tile.BlockDrive,197,true,null,appeng.block.storage.BlockDrive
appliedenergistics2:tile.BlockChest,198,true,null,appeng.block.storage.BlockChest
appliedenergistics2:tile.BlockInterface,199,true,null,appeng.block.misc.BlockInterface
appliedenergistics2:tile.BlockCellWorkbench,200,true,null,appeng.block.misc.BlockCellWorkbench
appliedenergistics2:tile.BlockIOPort,201,true,null,appeng.block.storage.BlockIOPort
appliedenergistics2:tile.BlockCondenser,202,true,null,appeng.block.misc.BlockCondenser
appliedenergistics2:tile.BlockEnergyAcceptor,203,true,null,appeng.block.networking.BlockEnergyAcceptor
appliedenergistics2:tile.BlockVibrationChamber,204,true,null,appeng.block.misc.BlockVibrationChamber
appliedenergistics2:tile.BlockQuartzGrowthAccelerator,205,true,null,appeng.block.misc.BlockQuartzGrowthAccelerator
appliedenergistics2:tile.BlockEnergyCell,206,true,null,appeng.block.networking.BlockEnergyCell
appliedenergistics2:tile.BlockDenseEnergyCell,207,true,null,appeng.block.networking.BlockDenseEnergyCell
appliedenergistics2:tile.BlockCreativeEnergyCell,208,true,null,appeng.block.networking.BlockCreativeEnergyCell
appliedenergistics2:tile.BlockCraftingUnit,209,true,null,appeng.block.crafting.BlockCraftingUnit
appliedenergistics2:tile.BlockCraftingStorage,210,true,null,appeng.block.crafting.BlockCraftingStorage
appliedenergistics2:tile.BlockCraftingMonitor,211,true,null,appeng.block.crafting.BlockCraftingMonitor
appliedenergistics2:tile.BlockMolecularAssembler,212,true,null,appeng.block.crafting.BlockMolecularAssembler
appliedenergistics2:tile.BlockLightDetector,213,true,null,appeng.block.misc.BlockLightDetector
appliedenergistics2:tile.BlockPaint,214,true,null,appeng.block.misc.BlockPaint
appliedenergistics2:tile.SkyStoneStairBlock,215,true,null,appeng.block.stair.SkyStoneStairBlock
appliedenergistics2:tile.SkyStoneBlockStairBlock,216,true,null,appeng.block.stair.SkyStoneBlockStairBlock
appliedenergistics2:tile.SkyStoneBrickStairBlock,217,true,null,appeng.block.stair.SkyStoneBrickStairBlock
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock,218,true,null,appeng.block.stair.SkyStoneSmallBrickStairBlock
appliedenergistics2:tile.FluixStairBlock,219,true,null,appeng.block.stair.FluixStairBlock
appliedenergistics2:tile.QuartzStairBlock,220,true,null,appeng.block.stair.QuartzStairBlock
appliedenergistics2:tile.ChiseledQuartzStairBlock,221,true,null,appeng.block.stair.ChiseledQuartzStairBlock
appliedenergistics2:tile.QuartzPillarStairBlock,222,true,null,appeng.block.stair.QuartzPillarStairBlock
ae2stuff:Encoder,223,true,null,net.bdew.ae2stuff.machines.encoder.BlockEncoder$
ae2stuff:Grower,224,true,null,net.bdew.ae2stuff.machines.grower.BlockGrower$
ae2stuff:Inscriber,225,true,null,net.bdew.ae2stuff.machines.inscriber.BlockInscriber$
ae2stuff:Wireless,226,true,null,net.bdew.ae2stuff.machines.wireless.BlockWireless$
AgriCraft:crops,227,true,null,com.InfinityRaider.AgriCraft.blocks.BlockCrop
AgriCraft:seedAnalyzer,228,true,null,com.InfinityRaider.AgriCraft.blocks.BlockSeedAnalyzer
AgriCraft:waterPad,229,true,null,com.InfinityRaider.AgriCraft.blocks.BlockWaterPad
AgriCraft:waterPadFull,230,true,null,com.InfinityRaider.AgriCraft.blocks.BlockWaterPadFull
AgriCraft:waterTank,231,true,null,com.InfinityRaider.AgriCraft.blocks.BlockWaterTank
AgriCraft:waterChannel,232,true,null,com.InfinityRaider.AgriCraft.blocks.BlockWaterChannel
AgriCraft:waterChannelFull,233,true,null,com.InfinityRaider.AgriCraft.blocks.BlockWaterChannelFull
AgriCraft:channelValve,234,true,null,com.InfinityRaider.AgriCraft.blocks.BlockChannelValve
AgriCraft:sprinkler,235,true,null,com.InfinityRaider.AgriCraft.blocks.BlockSprinkler
AgriCraft:seedStorage,236,true,null,com.InfinityRaider.AgriCraft.blocks.BlockSeedStorage
AgriCraft:peripheral,237,true,null,com.InfinityRaider.AgriCraft.blocks.BlockPeripheral
AgriCraft:fence,238,true,null,com.InfinityRaider.AgriCraft.blocks.BlockFence
AgriCraft:fenceGate,239,true,null,com.InfinityRaider.AgriCraft.blocks.BlockFenceGate
AgriCraft:grate,240,true,null,com.InfinityRaider.AgriCraft.blocks.BlockGrate
AgriCraft:cropPotato,241,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropCarrot,242,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropSugarcane,243,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropDandelion,244,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropPoppy,245,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropOrchid,246,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropAllium,247,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropTulipRed,248,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropTulipOrange,249,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropTulipWhite,250,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropTulipPink,251,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropDaisy,252,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropCactus,253,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropShroomRed,254,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
AgriCraft:cropShroomBrown,255,true,null,com.InfinityRaider.AgriCraft.blocks.BlockModPlant
Aroma1997sDimension:aromicPortal,409,true,null,aroma1997.world.MiningPortal
Aroma1997sDimension:portalFrame,410,true,null,aroma1997.core.block.AromicBlock
Aroma1997sDimension:stickyOre,411,true,null,aroma1997.world.StickyOre
MineFactoryReloaded:conveyor,412,true,null,powercrystals.minefactoryreloaded.block.transport.BlockConveyor
MineFactoryReloaded:machineblock,413,true,null,powercrystals.minefactoryreloaded.block.decor.BlockFactoryDecoration
MineFactoryReloaded:machine.0,414,true,null,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
MineFactoryReloaded:machine.1,415,true,null,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
MineFactoryReloaded:machine.2,416,true,null,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
MineFactoryReloaded:tank,423,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockTank
MineFactoryReloaded:cable.plastic,424,true,null,powercrystals.minefactoryreloaded.block.transport.BlockPlasticPipe
MineFactoryReloaded:cable.redstone,425,true,null,powercrystals.minefactoryreloaded.block.transport.BlockRedNetCable
MineFactoryReloaded:rednet.logic,426,true,null,powercrystals.minefactoryreloaded.block.BlockRedNetLogic
MineFactoryReloaded:rednet.panel,427,true,null,powercrystals.minefactoryreloaded.block.BlockRedNetPanel
MineFactoryReloaded:rail.cargo.pickup,428,true,null,powercrystals.minefactoryreloaded.block.transport.BlockRailCargoPickup
MineFactoryReloaded:rail.cargo.dropoff,429,true,null,powercrystals.minefactoryreloaded.block.transport.BlockRailCargoDropoff
MineFactoryReloaded:rail.passenger.pickup,430,true,null,powercrystals.minefactoryreloaded.block.transport.BlockRailPassengerPickup
MineFactoryReloaded:rail.passenger.dropoff,431,true,null,powercrystals.minefactoryreloaded.block.transport.BlockRailPassengerDropoff
MineFactoryReloaded:rubberwood.sapling,432,true,null,powercrystals.minefactoryreloaded.block.BlockRubberSapling
MineFactoryReloaded:rubberwood.log,433,true,null,powercrystals.minefactoryreloaded.block.BlockRubberWood
MineFactoryReloaded:rubberwood.leaves,434,true,null,powercrystals.minefactoryreloaded.block.BlockRubberLeaves
MineFactoryReloaded:stainedglass.block,435,true,null,powercrystals.minefactoryreloaded.block.decor.BlockFactoryGlass
MineFactoryReloaded:stainedglass.pane,436,true,null,powercrystals.minefactoryreloaded.block.decor.BlockFactoryGlassPane
MineFactoryReloaded:road,437,true,null,powercrystals.minefactoryreloaded.block.transport.BlockFactoryRoad
MineFactoryReloaded:plastic,438,true,null,powercrystals.minefactoryreloaded.block.decor.BlockFactoryPlastic
MineFactoryReloaded:brick,439,true,null,powercrystals.minefactoryreloaded.block.decor.BlockDecorativeBricks
MineFactoryReloaded:stone,440,true,null,powercrystals.minefactoryreloaded.block.decor.BlockDecorativeStone
MineFactoryReloaded:pinkslime.block,441,true,null,powercrystals.minefactoryreloaded.block.decor.BlockPinkSlime
MineFactoryReloaded:vinescaffold,442,true,null,powercrystals.minefactoryreloaded.block.BlockVineScaffold
MineFactoryReloaded:farmland,443,true,null,powercrystals.minefactoryreloaded.block.BlockFertileSoil
MineFactoryReloaded:detcord,444,true,null,powercrystals.minefactoryreloaded.block.BlockDetCord
MineFactoryReloaded:laserair,445,false,null,powercrystals.minefactoryreloaded.block.BlockFakeLaser
MineFactoryReloaded:milk.still,446,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:sludge.still,447,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:sewage.still,448,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:mobessence.still,449,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:biofuel.still,450,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockExplodingFluid
MineFactoryReloaded:meat.still,451,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:pinkslime.still,452,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockPinkSlimeFluid
MineFactoryReloaded:chocolatemilk.still,453,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:mushroomsoup.still,454,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
MineFactoryReloaded:steam.still,455,true,null,powercrystals.minefactoryreloaded.block.fluid.BlockFactoryFluid
Thaumcraft:blockFluxGoo,456,true,null,thaumcraft.common.blocks.BlockFluxGoo
Thaumcraft:blockFluxGas,457,true,null,thaumcraft.common.blocks.BlockFluxGas
Thaumcraft:blockFluidPure,458,true,null,thaumcraft.common.blocks.BlockFluidPure
Thaumcraft:blockFluidDeath,459,true,null,thaumcraft.common.blocks.BlockFluidDeath
Thaumcraft:blockCustomOre,460,true,null,thaumcraft.common.blocks.BlockCustomOre
Thaumcraft:blockMagicalLog,461,true,null,thaumcraft.common.blocks.BlockMagicalLog
Thaumcraft:blockMagicalLeaves,462,true,null,thaumcraft.common.blocks.BlockMagicalLeaves
Thaumcraft:blockCustomPlant,463,true,null,thaumcraft.common.blocks.BlockCustomPlant
Thaumcraft:blockTaint,464,true,null,thaumcraft.common.blocks.BlockTaint
Thaumcraft:blockTaintFibres,465,true,null,thaumcraft.common.blocks.BlockTaintFibres
Thaumcraft:blockCosmeticOpaque,466,true,null,thaumcraft.common.blocks.BlockCosmeticOpaque
Thaumcraft:blockCosmeticSolid,467,true,null,thaumcraft.common.blocks.BlockCosmeticSolid
Thaumcraft:blockCrystal,468,true,null,thaumcraft.common.blocks.BlockCrystal
Thaumcraft:blockTube,469,true,null,thaumcraft.common.blocks.BlockTube
Thaumcraft:blockMetalDevice,470,true,null,thaumcraft.common.blocks.BlockMetalDevice
Thaumcraft:blockWoodenDevice,471,true,null,thaumcraft.common.blocks.BlockWoodenDevice
Thaumcraft:blockStoneDevice,472,true,null,thaumcraft.common.blocks.BlockStoneDevice
Thaumcraft:blockMirror,473,true,null,thaumcraft.common.blocks.BlockMirror
Thaumcraft:blockTable,474,true,null,thaumcraft.common.blocks.BlockTable
Thaumcraft:blockChestHungry,475,true,null,thaumcraft.common.blocks.BlockChestHungry
Thaumcraft:blockArcaneDoor,476,true,null,thaumcraft.common.blocks.BlockArcaneDoor
Thaumcraft:blockLifter,477,true,null,thaumcraft.common.blocks.BlockLifter
Thaumcraft:blockMagicBox,478,true,null,thaumcraft.common.blocks.BlockMagicBox
Thaumcraft:blockAlchemyFurnace,479,true,null,thaumcraft.common.blocks.BlockAlchemyFurnace
Thaumcraft:blockJar,480,true,null,thaumcraft.common.blocks.BlockJar
Thaumcraft:blockCandle,481,true,null,thaumcraft.common.blocks.BlockCandle
Thaumcraft:blockEldritch,482,true,null,thaumcraft.common.blocks.BlockEldritch
Thaumcraft:blockAiry,483,true,null,thaumcraft.common.blocks.BlockAiry
Thaumcraft:blockManaPod,484,true,null,thaumcraft.common.blocks.BlockManaPod
Thaumcraft:blockArcaneFurnace,485,true,null,thaumcraft.common.blocks.BlockArcaneFurnace
Thaumcraft:blockWarded,486,true,null,thaumcraft.common.blocks.BlockWarded
Thaumcraft:blockHole,487,true,null,thaumcraft.common.blocks.BlockHole
Thaumcraft:blockPortalEldritch,488,true,null,thaumcraft.common.blocks.BlockEldritchPortal
Thaumcraft:blockEssentiaReservoir,489,true,null,thaumcraft.common.blocks.BlockEssentiaReservoir
Thaumcraft:blockEldritchNothing,490,true,null,thaumcraft.common.blocks.BlockEldritchNothing
Thaumcraft:blockStairsArcaneStone,491,true,null,thaumcraft.common.blocks.BlockCosmeticStairs
Thaumcraft:blockStairsGreatwood,492,true,null,thaumcraft.common.blocks.BlockCosmeticStairs
Thaumcraft:blockStairsSilverwood,493,true,null,thaumcraft.common.blocks.BlockCosmeticStairs
Thaumcraft:blockStairsEldritch,494,true,null,thaumcraft.common.blocks.BlockCosmeticStairs
Thaumcraft:blockCosmeticSlabWood,495,true,null,thaumcraft.common.blocks.BlockCosmeticWoodSlab
Thaumcraft:blockCosmeticSlabStone,496,true,null,thaumcraft.common.blocks.BlockCosmeticStoneSlab
